trial_id,eye,start_time,end_time,duration,start_x,start_y,end_x,end_y,amplitude,peak_velocity,participant_id,condition,average_velocity,saccade_direction
11,R,2273556,2273571,15,962.9,481.2,953.9,509.0,0.52,59.0,231,anti-saccade,34.666666666666664,left
11,L,2275089,2275165,76,946.8,531.4,248.1,467.2,12.57,252.0,231,anti-saccade,165.39473684210526,left
11,R,2275091,2275167,76,965.1,511.9,285.5,503.1,12.18,232.0,231,anti-saccade,160.26315789473682,left
11,L,2275397,2275430,33,197.8,500.3,30.6,519.1,2.87,155.0,231,anti-saccade,86.96969696969697,left
11,R,2275397,2275449,52,199.5,504.0,56.1,526.7,2.49,163.0,231,anti-saccade,47.88461538461539,left
12,R,2279939,2280013,74,964.5,520.1,225.6,531.0,13.15,257.0,231,anti-saccade,177.7027027027027,left
12,L,2279938,2280023,85,950.9,535.9,137.7,605.6,14.48,286.0,231,anti-saccade,170.3529411764706,left
12,L,2280070,2280112,42,143.6,584.2,70.1,545.6,1.42,147.0,231,anti-saccade,33.80952380952381,left
12,R,2280070,2280115,45,150.9,536.6,45.5,540.6,1.8,155.0,231,anti-saccade,40.0,left
13,L,2283785,2283823,38,948.7,514.0,691.0,489.5,4.73,232.0,231,anti-saccade,124.47368421052633,left
13,R,2283785,2283840,55,956.7,520.5,730.9,484.4,4.19,204.0,231,anti-saccade,76.18181818181819,left
13,R,2283949,2283998,49,694.8,492.6,952.3,529.5,4.76,284.0,231,anti-saccade,97.14285714285714,right
13,L,2283950,2284006,56,704.7,506.0,950.8,499.2,4.5,250.0,231,anti-saccade,80.35714285714286,right
13,R,2284067,2284142,75,969.4,519.7,1638.5,560.1,12.0,267.0,231,anti-saccade,160.0,right
13,L,2284068,2284165,97,979.5,519.0,1726.7,553.3,13.32,239.0,231,anti-saccade,137.31958762886597,right
13,R,2284451,2284471,20,1699.9,551.6,1794.8,536.5,1.65,105.0,231,anti-saccade,82.49999999999999,right
13,L,2284451,2284493,42,1711.3,559.1,1800.2,531.6,1.6,138.0,231,anti-saccade,38.0952380952381,right
14,R,2288567,2288572,5,964.3,534.2,965.2,509.5,0.44,60.0,231,anti-saccade,88.0,right
14,L,2288556,2288587,31,950.2,521.4,964.1,711.1,3.4,228.0,231,anti-saccade,109.67741935483872,right
15,R,2293332,2293364,32,953.5,539.6,1138.5,513.2,3.42,177.0,231,anti-saccade,106.875,right
15,L,2293332,2293384,52,983.1,529.3,1139.9,499.8,2.92,161.0,231,anti-saccade,56.15384615384615,right
15,L,2293523,2293554,31,1157.6,510.2,945.2,520.4,3.89,258.0,231,anti-saccade,125.48387096774194,left
15,R,2293524,2293572,48,1132.2,516.1,968.4,518.5,3.0,242.0,231,anti-saccade,62.5,left
0,L,2076267,2076339,72,963.9,486.7,618.7,462.0,6.32,182.0,188,anti-saccade,87.77777777777779,left
0,R,2076266,2076348,82,974.9,527.1,640.4,476.7,6.18,160.0,188,anti-saccade,75.36585365853658,left
0,R,2076540,2076562,22,622.7,486.0,528.1,472.6,1.73,151.0,188,anti-saccade,78.63636363636363,left
0,L,2076540,2076563,23,631.0,465.4,532.6,455.0,1.79,142.0,188,anti-saccade,77.82608695652173,left
0,L,2076919,2076935,16,536.5,459.6,489.2,478.2,0.91,79.0,188,anti-saccade,56.875,left
0,R,2076919,2076935,16,532.8,470.4,475.6,499.4,1.15,95.0,188,anti-saccade,71.875,left
1,L,2081576,2081640,64,959.0,493.9,524.9,476.1,7.9,263.0,188,anti-saccade,123.4375,left
1,R,2081577,2081640,63,968.8,534.2,533.8,504.9,7.93,230.0,188,anti-saccade,125.87301587301586,left
1,R,2081992,2082011,19,511.2,517.9,429.4,504.5,1.49,111.0,188,anti-saccade,78.42105263157895,left
1,L,2081992,2082012,20,536.2,486.8,452.1,469.1,1.54,120.0,188,anti-saccade,77.0,left
2,R,2087343,2087364,21,963.7,502.5,1049.1,502.6,1.57,114.0,188,anti-saccade,74.76190476190476,right
2,L,2087345,2087365,20,959.1,493.0,1049.3,491.7,1.66,136.0,188,anti-saccade,82.99999999999999,right
2,R,2087503,2087539,36,1057.0,511.3,925.8,486.0,2.45,195.0,188,anti-saccade,68.05555555555556,left
2,L,2087503,2087541,38,1057.1,487.9,927.0,481.6,2.39,224.0,188,anti-saccade,62.89473684210527,left
2,L,2087708,2087752,44,916.8,480.5,613.1,476.0,5.54,251.0,188,anti-saccade,125.90909090909092,left
2,R,2087709,2087753,44,909.2,495.0,601.5,470.5,5.63,234.0,188,anti-saccade,127.95454545454545,left
2,R,2087801,2087825,24,577.3,472.0,433.0,466.6,2.6,190.0,188,anti-saccade,108.33333333333334,left
2,L,2087801,2087834,33,600.4,476.6,468.7,462.9,2.39,191.0,188,anti-saccade,72.42424242424244,left
3,R,2093871,2093917,46,970.7,520.6,583.3,497.5,7.08,217.0,188,anti-saccade,153.91304347826087,left
3,L,2093870,2093920,50,964.1,499.6,574.9,493.7,7.09,247.0,188,anti-saccade,141.8,left
3,L,2094137,2094162,25,564.8,511.2,449.5,473.2,2.18,145.0,188,anti-saccade,87.2,left
3,R,2094136,2094163,27,539.4,521.5,422.9,491.5,2.16,144.0,188,anti-saccade,80.0,left
3,R,2094461,2094478,17,390.6,485.1,321.5,478.7,1.23,108.0,188,anti-saccade,72.3529411764706,left
3,L,2094460,2094478,18,421.7,483.5,340.6,479.9,1.44,108.0,188,anti-saccade,80.0,left
4,L,2099208,2099284,76,969.7,550.4,215.7,503.0,13.45,309.0,188,anti-saccade,176.9736842105263,left
4,R,2099208,2099286,78,957.0,539.3,185.8,493.8,13.76,275.0,188,anti-saccade,176.4102564102564,left
5,R,2104105,2104160,55,968.9,515.9,1279.3,534.6,5.67,272.0,188,anti-saccade,103.0909090909091,right
5,L,2104106,2104164,58,966.8,512.7,1267.8,521.4,5.49,285.0,188,anti-saccade,94.65517241379311,right
5,R,2104303,2104325,22,1265.8,544.8,1376.7,521.3,2.05,151.0,188,anti-saccade,93.18181818181817,right
5,L,2104305,2104327,22,1266.9,521.2,1371.5,507.9,1.91,166.0,188,anti-saccade,86.81818181818181,right
5,R,2104480,2104502,22,1391.4,529.2,1484.2,519.4,1.67,123.0,188,anti-saccade,75.9090909090909,right
5,L,2104480,2104514,34,1386.4,500.4,1514.4,508.7,2.3,154.0,188,anti-saccade,67.6470588235294,right
6,R,2109826,2109890,64,970.2,516.3,1370.7,533.9,7.3,220.0,188,anti-saccade,114.0625,right
6,L,2109827,2109891,64,971.8,512.7,1357.1,505.5,7.01,232.0,188,anti-saccade,109.53125,right
6,R,2110026,2110049,23,1349.1,542.3,1452.9,525.4,1.89,151.0,188,anti-saccade,82.17391304347825,right
6,L,2110027,2110060,33,1341.6,508.1,1426.0,490.8,1.55,180.0,188,anti-saccade,46.969696969696976,right
6,R,2110281,2110298,17,1449.0,533.2,1521.7,522.7,1.31,98.0,188,anti-saccade,77.05882352941177,right
6,L,2110279,2110298,19,1445.6,496.3,1533.7,495.7,1.57,121.0,188,anti-saccade,82.63157894736842,right
7,L,2116008,2116089,81,961.6,513.0,394.0,465.8,10.3,306.0,188,anti-saccade,127.1604938271605,left
7,R,2116009,2116098,89,973.2,524.3,361.9,457.9,11.1,268.0,188,anti-saccade,124.71910112359551,left
7,L,2116432,2116448,16,385.6,475.2,321.4,487.5,1.16,98.0,188,anti-saccade,72.5,left
7,R,2116430,2116448,18,364.4,470.1,298.0,488.0,1.22,109.0,188,anti-saccade,67.77777777777777,left
7,R,2116743,2116751,8,303.8,491.5,282.5,503.0,0.43,52.0,188,anti-saccade,53.75,left
8,R,2121474,2121546,72,957.1,540.4,1502.5,548.5,9.84,256.0,188,anti-saccade,136.66666666666666,right
8,L,2121474,2121549,75,983.0,548.2,1527.3,528.8,9.82,253.0,188,anti-saccade,130.93333333333334,right
8,L,2121662,2121675,13,1525.3,528.4,1563.4,517.4,0.7,67.0,188,anti-saccade,53.84615384615384,right
8,R,2121661,2121676,15,1496.8,552.0,1541.7,536.9,0.84,83.0,188,anti-saccade,56.0,right
9,R,2127299,2127354,55,953.6,537.1,1454.1,496.0,9.1,273.0,188,anti-saccade,165.45454545454544,right
9,L,2127300,2127364,64,965.9,504.9,1485.8,494.7,9.41,287.0,188,anti-saccade,147.03125,right
9,L,2127549,2127557,8,1511.2,504.7,1533.6,489.9,0.48,59.0,188,anti-saccade,60.0,right
10,L,2133327,2133419,92,970.9,491.7,258.0,435.4,12.82,303.0,188,anti-saccade,139.34782608695653,left
10,R,2133589,2133607,18,208.1,513.2,285.2,510.5,1.35,115.0,188,anti-saccade,75.00000000000001,right
10,L,2133591,2133608,17,256.4,475.5,312.6,482.9,0.99,104.0,188,anti-saccade,58.23529411764706,right
11,R,2139552,2139598,46,958.2,530.4,1293.3,501.4,6.14,215.0,188,anti-saccade,133.47826086956522,right
11,L,2139553,2139611,58,972.5,507.9,1339.3,490.6,6.69,227.0,188,anti-saccade,115.3448275862069,right
11,R,2139621,2139635,14,1379.6,502.6,1436.2,504.7,1.02,98.0,188,anti-saccade,72.85714285714286,right
11,L,2139622,2139637,15,1374.3,493.5,1443.1,498.3,1.24,117.0,188,anti-saccade,82.66666666666667,right
11,R,2139698,2139717,19,1427.6,515.2,1510.1,502.6,1.49,111.0,188,anti-saccade,78.42105263157895,right
11,L,2139697,2139717,20,1430.9,501.9,1532.3,489.5,1.83,139.0,188,anti-saccade,91.5,right
11,R,2139861,2139871,10,1528.8,528.0,1560.2,524.6,0.56,59.0,188,anti-saccade,56.00000000000001,right
11,L,2139861,2139872,11,1542.2,504.9,1583.8,507.0,0.74,72.0,188,anti-saccade,67.27272727272728,right
12,L,2145835,2145876,41,981.5,517.8,724.2,505.0,4.71,242.0,188,anti-saccade,114.87804878048782,left
12,R,2145835,2145877,42,950.6,540.3,680.0,535.3,4.94,235.0,188,anti-saccade,117.61904761904762,left
12,R,2145957,2146028,71,680.4,535.1,1303.7,530.1,11.32,332.0,188,anti-saccade,159.43661971830986,right
12,L,2145959,2146059,100,725.2,516.1,1395.1,500.1,12.14,324.0,188,anti-saccade,121.4,right
12,R,2146169,2146189,20,1353.1,541.1,1451.7,548.5,1.78,157.0,188,anti-saccade,89.0,right
12,L,2146169,2146191,22,1370.4,509.1,1477.5,514.4,1.93,179.0,188,anti-saccade,87.72727272727272,right
12,R,2146467,2146485,18,1435.8,551.0,1505.7,550.9,1.25,109.0,188,anti-saccade,69.44444444444444,right
12,L,2146467,2146487,20,1453.4,514.6,1538.2,513.8,1.51,127.0,188,anti-saccade,75.5,right
13,L,2150484,2150536,52,977.0,512.9,562.7,485.7,7.56,284.0,188,anti-saccade,145.3846153846154,left
13,R,2150486,2150545,59,971.8,519.2,505.2,483.7,8.51,247.0,188,anti-saccade,144.23728813559322,left
13,L,2150782,2150803,21,470.1,508.9,392.1,478.0,1.49,121.0,188,anti-saccade,70.95238095238095,left
13,R,2150783,2150804,21,421.1,509.2,354.7,483.2,1.27,110.0,188,anti-saccade,60.476190476190474,left
13,L,2151059,2151070,11,359.3,490.1,321.8,497.3,0.67,66.0,188,anti-saccade,60.909090909090914,left
13,R,2151060,2151071,11,324.4,483.7,288.0,490.5,0.65,66.0,188,anti-saccade,59.090909090909086,left
14,R,2157837,2157895,58,969.9,525.3,1384.4,520.2,7.54,257.0,188,anti-saccade,130.0,right
14,L,2157838,2157896,58,973.3,513.7,1379.3,495.0,7.39,266.0,188,anti-saccade,127.41379310344827,right
14,L,2157964,2157982,18,1383.6,501.3,1481.7,486.4,1.78,134.0,188,anti-saccade,98.88888888888889,right
14,R,2157963,2157983,20,1382.7,530.6,1478.0,511.8,1.74,119.0,188,anti-saccade,87.0,right
14,R,2158501,2158513,12,1488.2,528.9,1529.8,537.1,0.75,73.0,188,anti-saccade,62.5,right
14,L,2158500,2158513,13,1490.3,508.5,1546.1,519.3,1.01,86.0,188,anti-saccade,77.6923076923077,right
15,L,2162652,2162687,35,962.7,508.9,694.8,502.6,4.9,233.0,188,anti-saccade,140.0,left
15,R,2162652,2162693,41,968.7,525.8,671.8,519.9,5.42,228.0,188,anti-saccade,132.1951219512195,left
15,R,2162808,2162892,84,666.0,517.0,1429.8,503.2,13.8,306.0,188,anti-saccade,164.28571428571428,right
15,R,2162973,2162995,22,1439.8,517.2,1514.4,518.6,1.33,139.0,188,anti-saccade,60.45454545454545,right
15,L,2162974,2163002,28,1431.9,502.4,1492.1,519.1,1.12,155.0,188,anti-saccade,40.0,right
15,R,2163136,2163153,17,1504.3,532.3,1572.6,525.2,1.22,106.0,188,anti-saccade,71.76470588235294,right
15,L,2163136,2163154,18,1510.2,525.2,1592.1,524.6,1.45,128.0,188,anti-saccade,80.55555555555554,right
0,R,2115028,2115040,12,978.0,554.0,943.7,532.7,0.73,76.0,308,anti-saccade,60.83333333333333,left
0,L,2115029,2115042,13,979.2,621.1,940.7,605.5,0.76,74.0,308,anti-saccade,58.46153846153846,left
0,L,2117707,2117728,21,957.7,584.3,1041.9,571.5,1.56,146.0,308,anti-saccade,74.28571428571429,right
0,R,2117707,2117728,21,995.6,521.6,1085.1,513.1,1.64,149.0,308,anti-saccade,78.09523809523809,right
0,L,2117769,2117850,81,1021.5,575.8,307.2,456.3,13.05,369.0,308,anti-saccade,161.11111111111111,left
0,R,2117771,2117851,80,1062.9,516.8,396.7,408.9,12.16,291.0,308,anti-saccade,152.0,left
1,R,2121978,2122012,34,951.8,517.3,756.0,551.5,3.62,175.0,308,anti-saccade,106.47058823529412,left
1,L,2121976,2122013,37,973.2,607.9,764.0,641.5,3.86,209.0,308,anti-saccade,104.32432432432432,left
1,R,2122201,2122232,31,770.7,553.6,970.4,499.1,3.78,236.0,308,anti-saccade,121.93548387096774,right
1,L,2122202,2122233,31,797.1,640.4,977.0,579.5,3.46,218.0,308,anti-saccade,111.61290322580646,right
1,R,2123193,2123234,41,974.0,519.7,1338.5,630.3,6.88,325.0,308,anti-saccade,167.8048780487805,right
1,L,2123194,2123242,48,986.9,627.6,1279.1,750.7,5.72,308.0,308,anti-saccade,119.16666666666666,right
1,R,2123306,2123347,41,1301.4,644.2,1312.1,382.6,4.65,208.0,308,anti-saccade,113.41463414634147,right
1,L,2123305,2123351,46,1282.7,724.9,1311.9,453.4,4.86,195.0,308,anti-saccade,105.65217391304348,right
1,R,2123428,2123461,33,1317.8,395.5,1504.3,419.3,3.38,205.0,308,anti-saccade,102.42424242424242,right
1,L,2123430,2123471,41,1337.7,494.7,1492.2,492.0,2.78,207.0,308,anti-saccade,67.80487804878048,right
2,R,2129930,2129994,64,971.3,520.0,1435.7,336.9,9.05,258.0,308,anti-saccade,141.40625,right
2,L,2129932,2130031,99,977.4,612.0,1438.2,358.9,9.53,243.0,308,anti-saccade,96.26262626262626,right
2,R,2130180,2130214,34,1406.0,337.2,1539.2,491.3,3.63,222.0,308,anti-saccade,106.76470588235294,right
2,L,2130179,2130216,37,1451.1,404.4,1544.8,591.1,3.73,260.0,308,anti-saccade,100.8108108108108,right
2,R,2130665,2130688,23,1541.9,486.7,1645.2,484.6,1.82,136.0,308,anti-saccade,79.1304347826087,right
2,L,2130666,2130689,23,1558.2,574.0,1643.8,558.5,1.53,114.0,308,anti-saccade,66.52173913043478,right
3,L,2133979,2133993,14,1017.2,588.3,971.4,583.6,0.84,84.0,308,anti-saccade,60.0,left
3,R,2133977,2133995,18,988.1,559.7,946.2,551.4,0.78,97.0,308,anti-saccade,43.333333333333336,left
3,R,2135056,2135081,25,949.1,519.7,1101.1,521.4,2.78,193.0,308,anti-saccade,111.19999999999999,right
3,L,2135056,2135084,28,941.9,566.5,1098.8,578.8,2.88,206.0,308,anti-saccade,102.85714285714286,right
3,R,2135481,2135500,19,1087.8,538.2,986.8,547.1,1.85,135.0,308,anti-saccade,97.36842105263159,left
3,L,2135480,2135502,22,1094.1,591.5,989.4,610.0,1.94,146.0,308,anti-saccade,88.18181818181819,left
3,L,2136300,2136360,60,1007.1,611.7,1646.3,647.8,11.38,284.0,308,anti-saccade,189.66666666666669,right
3,R,2136299,2136362,63,988.8,545.3,1726.8,620.7,13.19,313.0,308,anti-saccade,209.36507936507937,right
3,R,2136584,2136606,22,1685.6,645.7,1608.9,564.8,1.94,128.0,308,anti-saccade,88.18181818181819,left
3,L,2136583,2136614,31,1672.5,681.4,1587.8,596.9,2.08,132.0,308,anti-saccade,67.09677419354838,left
4,R,2141267,2141280,13,995.2,549.2,959.3,540.2,0.68,64.0,308,anti-saccade,52.307692307692314,left
4,L,2141266,2141285,19,1014.0,630.0,969.7,622.1,0.82,70.0,308,anti-saccade,43.1578947368421,left
4,R,2141579,2141591,12,976.5,549.2,941.4,519.3,0.83,74.0,308,anti-saccade,69.16666666666667,left
4,L,2141578,2141593,15,982.2,627.0,941.4,605.5,0.84,81.0,308,anti-saccade,56.0,left
4,R,2142495,2142540,45,940.0,530.2,591.8,565.0,6.36,248.0,308,anti-saccade,141.33333333333334,left
4,L,2142494,2142547,53,966.8,588.3,585.6,595.6,6.93,296.0,308,anti-saccade,130.75471698113205,left
4,L,2143259,2143288,29,614.7,618.0,487.0,618.8,2.29,136.0,308,anti-saccade,78.96551724137932,left
4,R,2143260,2143288,28,582.6,539.1,463.5,538.7,2.14,131.0,308,anti-saccade,76.42857142857143,left
5,L,2146221,2146239,18,1003.3,668.3,987.1,605.6,1.16,97.0,308,anti-saccade,64.44444444444444,left
5,R,2146226,2146240,14,963.1,584.2,949.2,537.9,0.86,78.0,308,anti-saccade,61.42857142857143,left
5,R,2147791,2147822,31,970.5,568.0,740.4,546.7,4.21,242.0,308,anti-saccade,135.80645161290323,left
5,L,2147789,2147831,42,985.6,617.2,741.5,583.6,4.49,292.0,308,anti-saccade,106.90476190476191,left
5,L,2147969,2148005,36,733.6,612.8,469.3,597.3,4.77,248.0,308,anti-saccade,132.49999999999997,left
5,R,2147970,2148007,37,732.6,542.0,487.5,555.5,4.42,208.0,308,anti-saccade,119.45945945945947,left
6,R,2151278,2151289,11,981.0,563.0,996.9,542.6,0.47,47.0,308,anti-saccade,42.72727272727273,right
6,R,2153048,2153058,10,997.3,508.7,972.0,509.9,0.46,50.0,308,anti-saccade,46.0,left
6,R,2153348,2153380,32,976.2,516.9,1198.2,500.5,4.07,227.0,308,anti-saccade,127.18750000000001,right
6,L,2153347,2153381,34,971.7,624.1,1172.3,562.7,3.82,211.0,308,anti-saccade,112.35294117647058,right
6,L,2153434,2153484,50,1146.2,569.4,687.9,522.1,8.41,342.0,308,anti-saccade,168.20000000000002,left
6,R,2153437,2153484,47,1160.1,504.6,744.9,440.8,7.66,273.0,308,anti-saccade,162.9787234042553,left
6,L,2153727,2153767,40,716.0,543.6,407.7,585.7,5.61,251.0,308,anti-saccade,140.25,left
6,R,2153729,2153768,39,738.1,458.1,438.0,533.5,5.57,232.0,308,anti-saccade,142.82051282051285,left
7,L,2157380,2157393,13,1022.4,622.6,970.7,609.7,0.97,95.0,308,anti-saccade,74.61538461538461,left
7,R,2157379,2157393,14,1008.0,542.1,957.5,534.1,0.93,93.0,308,anti-saccade,66.42857142857143,left
7,L,2159603,2159669,66,970.8,635.3,379.7,614.6,10.65,306.0,308,anti-saccade,161.36363636363637,left
7,R,2159605,2159672,67,971.3,527.8,414.6,508.8,10.03,265.0,308,anti-saccade,149.70149253731344,left
8,R,2165208,2165289,81,958.4,521.0,303.2,485.3,11.75,245.0,308,anti-saccade,145.06172839506172,left
8,L,2165208,2165290,82,956.1,631.1,276.6,565.5,12.22,300.0,308,anti-saccade,149.02439024390247,left
9,R,2169238,2169245,7,972.8,551.9,965.9,530.0,0.41,51.0,308,anti-saccade,58.57142857142857,left
9,L,2169238,2169245,7,1001.4,665.4,980.3,645.0,0.53,65.0,308,anti-saccade,75.71428571428572,left
9,R,2171511,2171549,38,957.8,506.0,1289.3,509.6,6.04,291.0,308,anti-saccade,158.94736842105263,right
9,L,2171511,2171559,48,982.7,608.4,1229.2,647.7,4.54,280.0,308,anti-saccade,94.58333333333334,right
9,L,2171623,2171645,22,1255.6,632.5,1340.2,609.8,1.58,149.0,308,anti-saccade,71.81818181818183,right
9,R,2171623,2171647,24,1244.9,509.0,1329.8,483.5,1.6,154.0,308,anti-saccade,66.66666666666667,right
9,R,2171838,2171864,26,1315.9,493.0,1472.4,497.8,2.81,183.0,308,anti-saccade,108.07692307692308,right
9,L,2171838,2171866,28,1325.2,618.1,1462.5,598.2,2.49,168.0,308,anti-saccade,88.92857142857144,right
10,R,2178013,2178060,47,968.8,510.4,577.7,494.6,7.11,252.0,308,anti-saccade,151.27659574468086,left
10,L,2178012,2178063,51,978.0,598.1,518.1,568.1,8.37,321.0,308,anti-saccade,164.1176470588235,left
11,L,2183564,2183575,11,983.0,616.5,942.7,628.6,0.77,71.0,308,anti-saccade,70.0,left
11,R,2183565,2183575,10,969.5,530.9,926.2,531.1,0.79,78.0,308,anti-saccade,79.0,left
11,L,2183778,2183788,10,961.0,630.7,985.6,626.1,0.46,58.0,308,anti-saccade,46.0,right
11,R,2183779,2183789,10,945.5,532.5,976.4,530.7,0.57,59.0,308,anti-saccade,56.99999999999999,right
11,L,2184140,2184169,29,988.7,644.7,1209.6,651.5,4.03,267.0,308,anti-saccade,138.9655172413793,right
11,R,2184139,2184171,32,967.5,528.3,1237.0,534.8,4.91,284.0,308,anti-saccade,153.4375,right
11,R,2184487,2184520,33,1200.3,554.4,1446.8,545.7,4.44,208.0,308,anti-saccade,134.54545454545456,right
11,L,2184485,2184523,38,1212.4,662.0,1433.9,618.1,4.06,199.0,308,anti-saccade,106.84210526315789,right
12,R,2190456,2190497,41,948.1,547.3,1144.0,532.8,3.58,268.0,308,anti-saccade,87.31707317073172,right
12,L,2190458,2190498,40,988.1,605.4,1154.3,620.8,3.05,263.0,308,anti-saccade,76.25,right
12,L,2190526,2190563,37,1186.0,616.2,1314.6,601.9,2.35,202.0,308,anti-saccade,63.513513513513516,right
12,R,2190524,2190564,40,1144.6,532.7,1306.5,510.1,2.97,219.0,308,anti-saccade,74.25000000000001,right
12,R,2190885,2190906,21,1306.1,509.1,1398.8,518.0,1.67,138.0,308,anti-saccade,79.52380952380952,right
12,L,2190885,2190908,23,1343.4,604.9,1444.8,601.1,1.82,125.0,308,anti-saccade,79.1304347826087,right
13,R,2194761,2194769,8,958.2,558.4,935.7,555.9,0.41,53.0,308,anti-saccade,51.25,left
13,L,2194760,2194770,10,1002.0,639.8,973.7,629.6,0.55,66.0,308,anti-saccade,55.00000000000001,left
13,L,2196228,2196265,37,984.5,610.8,1264.3,600.4,5.1,275.0,308,anti-saccade,137.8378378378378,right
13,R,2196228,2196266,38,936.6,541.9,1253.3,528.4,5.77,286.0,308,anti-saccade,151.8421052631579,right
13,R,2196327,2196360,33,1211.5,532.9,1329.7,539.5,2.14,215.0,308,anti-saccade,64.84848484848484,right
13,L,2196328,2196363,35,1256.0,611.0,1365.2,607.3,1.98,189.0,308,anti-saccade,56.57142857142857,right
13,L,2196633,2196653,20,1398.8,618.5,1478.4,606.7,1.44,126.0,308,anti-saccade,72.0,right
13,R,2196634,2196654,20,1342.5,546.4,1434.5,552.7,1.65,128.0,308,anti-saccade,82.49999999999999,right
14,R,2200706,2200722,16,939.5,516.6,989.2,518.5,0.91,93.0,308,anti-saccade,56.875,right
14,L,2200707,2200723,16,974.8,630.8,1028.0,608.0,1.05,101.0,308,anti-saccade,65.625,right
14,L,2201524,2201569,45,1016.8,619.6,1487.0,633.1,8.47,284.0,308,anti-saccade,188.22222222222223,right
14,R,2201522,2201607,85,981.4,519.3,1543.6,558.7,10.13,317.0,308,anti-saccade,119.1764705882353,right
14,L,2201592,2201608,16,1560.8,626.2,1536.7,612.8,0.49,58.0,308,anti-saccade,30.625,left
14,R,2201637,2201658,21,1548.3,554.1,1629.2,554.0,1.42,142.0,308,anti-saccade,67.61904761904762,right
14,L,2201640,2201659,19,1563.3,604.2,1633.2,594.0,1.24,114.0,308,anti-saccade,65.26315789473684,right
15,R,2205139,2205148,9,970.3,554.8,939.3,536.5,0.65,70.0,308,anti-saccade,72.22222222222223,left
15,L,2205140,2205151,11,1023.1,662.4,984.6,654.9,0.72,81.0,308,anti-saccade,65.45454545454544,left
15,R,2206645,2206742,97,964.8,559.8,417.9,516.9,9.88,262.0,308,anti-saccade,101.85567010309279,left
0,L,8290708,8290722,14,952.5,598.3,928.7,567.9,0.7,76.0,289,anti-saccade,49.99999999999999,left
0,L,8293633,8293679,46,931.1,542.1,659.6,549.5,4.96,254.0,289,anti-saccade,107.82608695652173,left
0,R,8293635,8293681,46,983.5,561.9,721.4,539.8,4.8,271.0,289,anti-saccade,104.34782608695652,left
0,R,8293794,8293821,27,707.4,544.2,571.8,527.4,2.47,193.0,289,anti-saccade,91.48148148148148,left
0,L,8293795,8293822,27,655.2,554.2,517.5,533.4,2.52,179.0,289,anti-saccade,93.33333333333334,left
